Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2013-06-03,95.0,95.9993,92.0646,93.485,48.67735924,4543.700175,93.3431937546
2013-06-02,99.671,100.81,91.451,96.0,138.27002431,13244.4520044,95.7868639313
2013-06-01,99.05,100.98,98.502,99.614,26.40424556,2627.00314792,99.4916950742
2013-05-31,100.479,100.99,99.05,99.05,41.16279149,4096.58982835,99.5216718805
2013-05-30,101.699,101.7,99.602,100.479,43.68306039,4380.76421534,100.285194678
2013-05-29,99.1051,101.683,98.315,99.708,33.23855749,3289.98114573,98.9808642182
2013-05-28,99.4499,100.385,97.001,98.3191,38.06441459,3765.61020396,98.9273116248
2013-05-27,103.3,103.59,97.0,99.9699,45.41140755,4552.95352519,100.260127814
2013-05-26,100.102,103.6,99.794,101.19,38.69315496,3923.22909402,101.393362678
2013-05-25,101.3,102.311,99.794,101.155,36.296263,3658.43560232,100.793726404
2013-05-24,95.12,104.1,95.1,101.3,105.93221278,10535.774034,99.4576980649
2013-05-23,92.24,97.999,91.21,95.353,72.12997487,6843.09278576,94.8716923595
2013-05-22,91.8999,93.0,90.0,92.24,46.5134967,4243.03824604,91.2216570904
2013-05-21,88.99,92.12,86.707,89.801,40.80233627,3628.50438321,88.9288387607
2013-05-20,87.59,89.0,86.707,88.99,15.70536299,1383.07547684,88.0638975181
2013-05-19,88.0,89.0,85.648,86.707,26.7958154,2346.69387471,87.576878691
2013-05-18,87.5,88.0,85.0,85.611,23.00229969,2003.11202415,87.0831199985
2013-05-17,82.7,87.565,81.4,87.5,38.85046286,3284.09332503,84.5316396065
2013-05-16,81.8,84.9,78.3602,81.406,35.49174515,2898.25943802,81.6600994337
2013-05-15,82.512,88.0,69.0,79.6,136.01775659,10840.3140002,79.6977855832
2013-05-14,85.9,87.86,82.3583,82.512,76.90669751,6569.41547384,85.4205899686
2013-05-13,85.1,87.859,85.0,87.29,32.30283781,2789.78674526,86.3635189475
2013-05-12,86.5,88.199,84.0,87.87,30.42887687,2633.32593708,86.5403592885
2013-05-11,88.1,88.498,85.001,86.5,27.54341134,2376.30704158,86.2749719794
2013-05-10,84.735,90.0,82.5,88.1,77.92575024,6733.27731558,86.4063200526
2013-05-09,86.489,87.199,84.299,84.73,41.43439201,3520.30914384,84.9610425801
2013-05-08,83.63,89.7,79.1,87.3,126.05435269,10949.9467991,86.8668678662
2013-05-07,86.1,91.498,77.2,86.4,83.74501103,7004.78040283,83.6441516536
2013-05-06,90.0,94.045,82.28,87.424,114.16057783,10204.4631309,89.3869260725
2013-05-05,87.395,90.979,85.5,90.0,63.0312014,5551.1862032,88.0704489189
2013-05-04,75.45,89.0,73.3,87.193,62.91035948,5233.82519477,83.1949656309
2013-05-03,83.321,84.836,64.3307,75.0,297.5188646,21731.6775677,73.0430240008
2013-05-02,91.63,100.0,72.0,84.0,962.00343216,84995.9173713,88.3530292407
2013-05-01,109.9,109.9,83.01,94.0,244.39503286,23248.2298021,95.1256231768
2013-04-30,106.0,111.0,105.12,105.12,54.4490679,5910.96852131,108.559590628
2013-04-29,102.0,112.0,101.59,108.0,28.63793746,3095.35875983,108.085952913
2013-04-28,102.5,107.546,100.0,104.48,41.60582072,4314.23576038,103.693081538
2013-04-27,105.0,105.0,100.0,100.0,109.14491998,11065.2298524,101.381079893
2013-04-26,106.0,110.0,96.0,107.4,92.24717346,9680.08126559,104.9363455
2013-04-25,111.701,123.66,96.0,105.0,70.8950762,7892.6747454,111.328954964
2013-04-24,103.0,130.966,101.0,111.7,55.68460234,6377.41121314,114.527372831
2013-04-23,94.007,103.0,94.0,103.0,72.22085642,7041.80559923,97.503767586
2013-04-22,84.02,96.0,84.02,91.1201,29.23656697,2698.50265052,92.2988890349
2013-04-21,99.5,99.5,83.5,95.0,87.72502231,7685.1537528,87.6050361736
2013-04-20,92.552,100.0,89.0,98.0,37.70280133,3504.918624,92.9617561655
2013-04-19,81.0,102.0,70.5483,92.0,86.58395583,7942.5956678,91.7328804357
2013-04-18,69.0,82.9967,67.2,81.328,84.82814163,6489.09451673,76.4969548081
2013-04-17,53.2001,78.0,53.2,69.0,194.39833221,12395.5987761,63.7639152312
2013-04-16,64.1001,68.86,42.0,53.2,422.16109637,23017.7514879,54.5236206884
2013-04-15,74.2222,81.59,60.0,67.2,171.41229769,11950.2104638,69.7161792059
2013-04-14,75.5,81.9,73.6221,74.2222,70.04373972,5490.4951146,78.3866643407
2013-04-13,87.37,100.713,70.0,75.5,107.56736864,8596.77163235,79.9198840786
2013-04-12,62.79,95.0,40.0,81.2,262.05132078,16143.3935679,61.6039389531
2013-04-11,143.001,165.0,40.0,62.79,231.54835084,17275.8703385,74.6102067919
2013-04-10,172.0,206.0,80.0,112.0,109.07075646,15600.620258,143.03210837
2013-04-09,138.0,172.0,128.31,172.0,53.20439626,8535.26048569,160.423970305
2013-04-08,110.0,174.9,110.0,148.0,43.8648195,5926.12558495,135.099737158
2013-04-07,109.97,120.0,1.0,110.0,318.21883215,11616.989612,36.5062920176
2013-04-06,110.0,112.0,99.01,109.98,13.46058231,1387.97327655,103.113910274
2013-04-05,94.512,109.8,94.512,99.0,21.40388955,2142.67780656,100.106936244
2013-04-04,108.0,117.4,83.0,94.51,8.5880211,813.706256916,94.7489820345
2013-04-03,89.95,119.0,82.55,82.55,35.29364612,3357.63594672,95.1342894782
2013-04-02,79.15,89.95,77.6853,87.7951,30.11022979,2397.50351016,79.6242183099
2013-04-01,70.2,79.89,70.2,79.89,10.29636062,759.854998233,73.7984056966
2013-03-31,69.42,72.0,67.1401,71.9,6.43449257,450.175294069,69.9628275534
2013-03-30,67.99,69.8499,67.99,69.0,7.51223014,517.948931225,68.9474259405
2013-03-29,60.0,74.8499,60.0,67.99,3.41995384,235.654750724,68.9058278998
2013-03-28,69.998,79.9998,51.0,76.0,12.47927471,867.362505219,69.50424006
2013-03-27,60.0,69.9612,60.0,65.0,17.51960909,1216.58393044,69.4412714455
2013-03-26,56.0,60.0,54.0,59.999,9.63360748,567.034826949,58.8600716944
2013-03-25,55.98,60.0,52.0907,60.0,11.1189934,650.82874242,58.5330631116
2013-03-24,45.0005,56.9995,45.0005,55.98,6.617055,338.857792902,51.2097591605
2013-03-23,49.0,58.9,45.0,47.01,14.93496046,709.580625924,47.5113829611
2013-03-22,48.0,58.0,48.0,54.0,1.86300836,102.35391018,54.9401239294
2013-03-21,49.98,55.0,49.98,55.0,4.8070206,243.51973483,50.6591827025
2013-03-20,42.85,49.98,40.0,49.98,5.60724971,251.54533698,44.8607338695
2013-03-19,39.9,44.9897,38.0,38.0003,2.44063205,100.616366933,41.2255370214
2013-03-18,34.9901,40.0,34.1,39.9,9.80122575,369.297995637,37.6787562144
2013-03-17,34.99,37.01,34.99,34.9901,11.92576681,424.541290526,35.5986577039
2013-03-16,34.99,34.99,34.99,34.99,0.20000013,6.9980045487,34.99
2013-03-15,37.76,37.77,35.0,35.0,1.575431,59.22154845,37.5906964189
2013-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13,35.0,37.9,35.0,35.301,3.478258,127.894234019,36.7696226154
2013-03-12,37.46,37.5,33.5,37.5,11.88470255,409.334616578,34.4421423133
2013-03-11,35.8,37.49,35.0,35.23,7.079161,257.02816545,36.307715766
2013-03-10,36.75,37.36,35.21,37.36,4.177231,152.936093186,36.6118352531
2013-03-09,34.77,36.7515,34.77,36.75,12.00036917,438.259395045,36.5204927312
2013-03-08,33.8241,34.78,32.9089,32.91,8.902655,301.422844339,33.8576350919
2013-03-07,33.0,37.4238,30.0,32.001,38.79109545,1294.34694222,33.3671149836
2013-03-06,32.99,37.5647,32.99,35.7,11.50371843,407.540659358,35.4268632215
2013-03-05,28.57,32.0,28.57,32.0,11.05365,335.505184,30.3524341733
2013-03-04,27.89,28.589,26.29,28.589,22.88348036,616.84188375,26.955772201
2013-03-03,26.58,28.0,26.5,27.815,19.93832882,537.176322328,26.9418930331
2013-03-02,27.3,27.8,26.58,26.58,1.849802,51.2168153356,27.6877283815
2013-03-01,28.0,28.3213,26.6889,27.3,3.561455,97.638646,27.4153810732
2013-02-28,26.0,27.0,25.0,25.4079,19.508582,522.35396003,26.7755985561
2013-02-27,24.0,25.0,23.6,25.0,4.5479183,111.1909025,24.4487466936
2013-02-26,23.48,23.99,23.48,23.5888,2.415078,57.29555573,23.7241015528
2013-02-25,24.0,24.0,23.2,23.2,1.14913,27.172956,23.6465465178
2013-02-24,23.5,25.0,23.0,24.0,26.61622085,647.685966197,24.334257288
2013-02-23,22.9,24.4119,22.4,23.5,22.17956172,511.603019848,23.0664170152
2013-02-22,24.4,24.8232,22.8639,22.8639,12.077898,298.454236872,24.710776401
2013-02-21,22.4,23.47,22.4,23.47,1.058467,24.31019081,22.9673582738
2013-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-19,20.9939,22.1415,20.9939,21.777,18.59483046,406.694540714,21.871376649
2013-02-18,21.4013,21.5,20.5,20.9939,13.17010125,273.749890545,20.7857088832
2013-02-17,20.5,22.411,20.32,20.401,36.551573,760.732043706,20.812566499
2013-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-15,18.07,19.02,18.07,19.02,6.850438,124.59533076,18.1879364152
2013-02-14,17.0,17.0305,16.47,16.9107,442.972863,7491.55139644,16.9119872168
2013-02-13,17.0,21.1744,17.0,21.1744,4.27531715,77.9446252976,18.2313083598
2013-02-12,16.1451,18.3568,15.39,15.39,3.09038,48.848305985,15.8065694138
2013-02-11,16.0739,16.49,15.5743,15.8206,4.571049,72.4699693475,15.8541221823
2013-02-10,16.9307,16.9307,16.3455,16.6,6.77346518,113.320217952,16.7300214795
2013-02-09,16.0,17.348,16.0,16.6604,0.58472046,9.73447344273,16.6480807645
2013-02-08,15.8212,16.0,15.8212,16.0,59.099938,945.565368852,15.9994308091
2013-02-07,15.3,15.75,15.3,15.75,28.945874,444.96243845,15.3722232899
2013-02-06,15.3,15.3,15.3,15.3,0.919849,14.0736897,15.3
2013-02-05,15.0,15.3,15.0,15.3,59.41903,893.211159,15.0324089606
2013-02-04,15.5054,15.5054,15.2427,15.2427,0.3722123,5.72800230361,15.3890731274
2013-02-03,15.35,15.35,14.6761,15.2092,8.36710654,128.265328274,15.3297113716
2013-02-02,14.9,15.8732,14.6623,15.163,6.59612237,99.1085782361,15.0252788952
2013-02-01,15.42,15.7182,15.1702,15.1702,2.18244,33.826816793,15.4995403278
2013-01-31,14.45,15.4205,14.45,15.1472,1.17219993,17.5559638273,14.9769364235
2013-01-30,13.7829,14.45,13.7829,14.45,6.71323351,94.702345236,14.1068153067
2013-01-29,13.3723,13.5693,13.2852,13.5353,0.680904,9.16715171814,13.4632073216
2013-01-28,12.46,13.25,12.46,13.25,19.455581,243.108556334,12.4955690778
2013-01-27,12.0964,12.6601,12.0964,12.46,1.10092778,13.5953544365,12.3489975305
2013-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-24,11.7986,12.2816,11.7986,11.8512,0.46350844,5.55783571033,11.9907972125
2013-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-22,11.3,11.5927,11.3,11.5927,0.445786,5.0789158582,11.3931703961
2013-01-21,11.3,11.3,11.3,11.3,49.792002,562.6496226,11.3
2013-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-19,11.25,11.25,11.25,11.25,0.1,1.125,11.25
2013-01-18,10.9822,11.1659,10.9822,11.1659,0.305479,3.3732529098,11.0425034448
2013-01-17,10.3903,10.7908,10.3903,10.7908,0.5544759,5.90811216072,10.6553092041
2013-01-16,10.18,10.18,10.18,10.18,0.14788958,1.5055159244,10.18
2013-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-14,10.0,10.0,10.0,10.0,0.2148567,2.148567,10.0
2013-01-13,10.0,10.0,10.0,10.0,0.785144,7.85144,10.0
2013-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-10,10.23,10.4,10.23,10.4,56.437339,585.09351595,10.3671350619
2013-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-06,9.0,9.0,8.9,8.9,0.160935,1.4372015,8.93032280113
2013-01-05,9.0,9.0,9.0,9.0,0.2669,2.4021,9.0
2013-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03,9.004,9.004,9.0,9.0,154.242359,1388.24080827,9.00038625751
2013-01-02,9.1,9.1,9.1,9.1,0.683554,6.2203414,9.1
2013-01-01,10.239,10.241,9.001,10.2,37.28,378.987830938,10.1659825895
2012-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-28,10.239,10.239,10.239,10.239,2.61,26.72379,10.239
2012-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-22,10.0,10.0,10.0,10.0,0.1002,1.002,10.0
2012-12-21,9.5,10.2499,9.5,10.2499,0.780553,7.6256401947,9.76953543795
2012-12-20,9.5,9.5,9.5,9.5,0.1,0.95,9.5
2012-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-17,10.25,10.25,10.15,10.25,47.49556,484.82299,10.2077539458
2012-12-16,10.25,10.25,10.25,10.25,7.419978,76.0547745,10.25
2012-12-15,10.25,10.25,10.25,10.25,2.2000000000000003e-05,0.0002255,10.25
2012-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-09,7.78,10.25,7.78,10.25,0.50917753,4.2330468434,8.3134989154
2012-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-06,9.99,10.0,9.99,10.0,4.92,49.1927,9.99851626016
2012-12-05,9.5,9.99,9.5,9.99,5.1765,49.31395,9.52650439486
2012-12-04,9.5,9.5,9.5,9.5,0.1035,0.98325,9.5
2012-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-29,9.0,9.099,9.0,9.099,0.330015,2.984154885,9.04248256897
2012-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-26,9.099,9.099,9.099,9.099,6.63264,60.35039136,9.099
2012-11-25,9.0,9.099,9.0,9.099,84.07273,758.19137111,9.01827942438
2012-11-24,8.0,8.9,8.0,8.0,2.158577,17.8073947,8.24959901824
2012-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-21,7.6,7.6,7.6,7.6,9.098885,69.151526,7.6
2012-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-16,8.5,8.5,8.5,8.5,0.1,0.85,8.5
2012-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-11,7.854,7.854,7.7,7.7,0.224418,1.74661102,7.78284727606
2012-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-09,8.027,8.027,8.027,8.027,0.295,2.367965,8.027
2012-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-07,8.236,8.236,8.236,8.236,0.256218,2.110211448,8.236
2012-11-06,8.0,8.0,8.0,8.0,0.1,0.8,8.0
2012-11-05,7.854,7.854,7.854,7.854,0.1,0.7854,7.854
2012-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-03,8.057,8.057,7.852,8.025,0.844246,6.73780721,7.98085772393
2012-11-02,7.0,7.0,7.0,7.0,2.0,14.0,7.0
